sensor,bucket,timestamp,value,type,sensor_encoded
bathroom_PIR,1_3_6,2024-11-24 21:26:20.491,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:26:29.990,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:26:41.664,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:26:48.536,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:27:03.415,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:27:37.805,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:27:54.821,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:28:09.439,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:30:10.744,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:30:19.165,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:30:27.566,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:32:22.984,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:32:39.793,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:32:52.570,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:33:07.525,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:33:19.450,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 21:33:30.557,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-24 21:33:44.000,livingroomdoor,sensor,3
livingroom_PIR,1_4_7,2024-11-24 21:40:08.880,livingroombedarea,sensor,2
livingroom_magnetic_switch,1_4_11,2024-11-24 21:44:17.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-24 21:58:31.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-24 22:00:55.433,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-24 22:01:36.668,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-24 22:01:44.565,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-24 22:15:22.913,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-24 22:24:31.685,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 22:24:52.350,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 22:25:02.209,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 22:25:08.641,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 22:25:25.277,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-24 22:25:35.675,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-25 05:26:02.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-25 05:38:49.000,livingroomdoor,sensor,3
livingroom_magnetic_switch,1_4_11,2024-11-25 05:40:44.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-25 05:47:30.875,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 05:55:01.099,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:55:11.829,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:55:43.318,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:55:57.799,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:06.628,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:17.468,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:26.663,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:36.137,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:45.108,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:56:55.264,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:57:50.148,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:57:57.028,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:58:05.844,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:58:18.978,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:58:27.369,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:58:40.014,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:58:48.946,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:59:09.048,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:59:16.447,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 05:59:26.539,bathroom,sensor,0
livingroom_magnetic_switch,1_4_11,2024-11-25 06:00:19.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-25 06:00:30.122,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:09.568,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:17.326,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:25.536,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:33.293,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:46.569,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:01:58.218,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:03.360,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:16.549,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:29.404,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:30.539,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:42.122,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:02:53.847,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:03:08.889,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:03:17.311,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-11-25 06:03:23.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-25 06:03:35.624,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:03:42.600,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:03:51.465,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:03:55.956,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:04:06.763,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:04:13.213,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:04:56.539,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:05:49.647,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:06:11.612,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:06:21.249,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:06:35.896,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:06:41.825,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:06:47.512,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:07:24.430,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:07:35.487,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:07:40.719,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:07:46.388,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:07:55.158,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:08:13.961,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:08:35.816,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:08:45.117,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:08:48.774,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:08:54.241,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:09:11.839,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:09:11.855,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:09:18.613,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:09:27.219,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:09:34.395,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:09:43.965,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:09:51.871,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:10:04.529,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:10:12.563,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:10:17.042,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:10:20.863,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:10:27.219,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:10:39.128,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:10:40.853,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:10:57.899,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:11:00.695,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:11:10.224,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:11:44.178,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:11:53.979,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:11:59.980,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:12:07.982,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:12:13.851,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:12:24.571,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 06:12:39.775,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:14:39.729,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:14:46.355,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:14:53.633,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:15:08.683,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:15:23.191,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:15:28.607,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:03.597,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:24.725,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:27.482,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:33.884,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:38.790,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:41.228,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:16:55.304,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:17:00.622,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:17:05.648,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:17:31.978,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:18:23.694,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:19:09.463,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:19:55.339,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:20:02.570,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:20:54.484,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:21:04.531,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:21:08.948,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:21:17.569,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:21:41.032,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:21:49.965,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:22:05.418,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:22:11.394,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:22:28.855,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:22:46.612,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:22:51.216,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 06:23:01.890,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 06:23:15.014,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:23:39.042,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:26:17.196,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:27:42.041,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:29:04.262,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 06:29:34.481,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:45:11.608,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:45:18.131,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:47:09.577,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:47:20.957,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:47:37.485,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:47:49.374,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:49:12.653,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:50:20.070,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:50:37.268,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 16:50:49.279,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-11-25 17:29:48.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-11-25 17:31:12.785,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:31:19.224,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:31:33.843,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:31:45.769,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:32:03.546,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:32:10.223,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:32:16.169,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:33:11.718,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:33:53.296,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:34:00.817,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:35:00.032,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:35:29.055,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:35:46.211,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:36:22.197,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:36:43.863,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:36:55.287,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:37:26.094,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:38:32.035,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:39:05.520,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:39:07.018,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:39:38.318,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:40:05.698,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:40:29.057,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:40:35.065,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:40:44.023,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:40:55.855,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:51:29.395,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:51:47.929,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:52:32.012,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:52:54.074,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:53:30.758,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:53:48.071,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:54:21.947,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:54:39.215,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:55:27.250,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 17:55:56.656,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 17:59:07.274,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 17:59:25.119,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 17:59:28.530,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 17:59:38.410,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 17:59:43.237,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:00:02.821,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:25:29.525,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:25:46.927,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:25:52.763,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:26:00.589,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:28:30.213,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 18:29:55.763,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 18:59:41.307,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 18:59:55.552,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 19:00:10.451,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 19:28:38.100,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:24:19.097,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:25:22.530,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:25:36.033,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:25:41.799,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:26:01.614,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:26:20.953,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:26:31.856,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:26:45.543,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:27:02.349,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:27:08.865,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:27:10.231,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:27:17.955,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:27:51.996,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:28:04.583,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:28:12.237,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:28:18.954,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:28:31.241,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:28:51.776,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:29:15.310,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:29:39.121,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:31:42.795,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:32:13.838,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:33:21.904,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:40:29.546,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:40:41.285,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:40:50.777,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:40:59.607,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:41:06.224,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:43:10.365,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:43:39.528,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:44:03.370,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:44:09.656,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:44:43.273,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:44:51.231,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:45:10.066,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:45:34.553,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 22:45:41.015,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:45:42.461,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:45:48.408,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:45:54.117,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:45:54.856,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:46:07.632,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:46:15.164,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:46:22.023,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:46:29.307,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:46:43.820,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:46:52.036,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:47:03.734,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:47:14.436,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 22:47:28.568,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-11-25 22:47:31.926,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:47:44.308,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:47:52.208,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:48:02.907,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:48:10.718,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:48:17.538,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:48:23.400,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:49:11.203,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:49:18.337,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:49:27.869,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:49:47.000,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:00.503,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:18.352,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:25.283,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:36.525,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:47.093,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:53.313,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:50:57.193,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:51:33.024,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:51:38.086,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:51:55.024,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:52:22.100,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:52:36.889,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:52:48.866,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:53:17.773,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:53:35.228,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:53:50.792,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 22:54:23.758,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 22:54:37.340,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 22:55:03.250,kitchen,sensor,1
livingroom_PIR,1_4_7,2024-11-25 22:56:25.087,livingroombedarea,sensor,2
livingroom_PIR,1_4_7,2024-11-25 22:56:34.637,livingroombedarea,sensor,2
bathroom_PIR,1_3_6,2024-11-25 22:56:56.386,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:57:06.350,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:57:45.966,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:57:58.589,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:11.019,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:20.111,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:26.943,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:36.527,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:40.249,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:58:49.801,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:09.473,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:14.749,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:30.342,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:36.972,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:44.389,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:50.549,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-11-25 22:59:52.486,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-11-25 23:02:29.533,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:02:43.996,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:02:49.610,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:03:05.697,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:03:17.897,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:03:29.649,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:06:48.648,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:07:14.044,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:07:27.699,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:07:39.480,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:08:37.397,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:08:53.060,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:10:13.667,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:11:40.966,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:12:59.686,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:21:23.606,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:21:30.549,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:29:52.601,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:30:49.234,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-11-25 23:31:11.973,kitchen,sensor,1
