group_id,value,start_time,end_time,duration,duration_seconds
608,bathroom,2024-11-17 22:20:29.000,2024-11-17 22:21:03.000,0 days 00:00:34,34.0
609,livingroombedarea,2024-11-17 22:21:06.000,2024-11-17 22:21:29.000,0 days 00:00:23,23.0
610,bathroom,2024-11-17 22:21:33.000,2024-11-17 22:21:33.000,0 days 00:00:00,0.0
611,livingroombedarea,2024-11-17 22:21:49.000,2024-11-17 22:23:52.000,0 days 00:02:03,123.0
612,bathroom,2024-11-17 22:24:04.000,2024-11-17 22:24:04.000,0 days 00:00:00,0.0
613,livingroombedarea,2024-11-17 22:24:07.000,2024-11-17 22:24:07.000,0 days 00:00:00,0.0
614,bathroom,2024-11-17 22:24:18.000,2024-11-17 22:24:59.000,0 days 00:00:41,41.0
615,livingroombedarea,2024-11-17 22:25:02.000,2024-11-17 22:25:02.000,0 days 00:00:00,0.0
616,bathroom,2024-11-17 22:25:10.000,2024-11-17 22:25:10.000,0 days 00:00:00,0.0
617,livingroombedarea,2024-11-17 22:25:20.000,2024-11-17 22:25:20.000,0 days 00:00:00,0.0
618,bathroom,2024-11-17 22:25:20.000,2024-11-17 22:26:06.000,0 days 00:00:46,46.0
619,livingroombedarea,2024-11-17 22:26:19.000,2024-11-17 22:26:19.000,0 days 00:00:00,0.0
620,bathroom,2024-11-17 22:26:20.000,2024-11-17 22:26:31.000,0 days 00:00:11,11.0
621,livingroombedarea,2024-11-17 22:26:33.000,2024-11-17 22:26:33.000,0 days 00:00:00,0.0
622,bathroom,2024-11-17 22:26:42.000,2024-11-17 22:26:42.000,0 days 00:00:00,0.0
623,livingroombedarea,2024-11-17 22:26:43.000,2024-11-17 22:26:43.000,0 days 00:00:00,0.0
624,bathroom,2024-11-17 22:26:54.000,2024-11-17 22:26:54.000,0 days 00:00:00,0.0
625,livingroombedarea,2024-11-17 22:26:56.000,2024-11-17 22:26:56.000,0 days 00:00:00,0.0
626,bathroom,2024-11-17 22:27:12.000,2024-11-17 22:27:35.000,0 days 00:00:23,23.0
627,livingroombedarea,2024-11-17 22:27:53.000,2024-11-17 22:27:59.000,0 days 00:00:06,6.0
628,bathroom,2024-11-17 22:28:07.000,2024-11-17 22:28:19.000,0 days 00:00:12,12.0
629,livingroombedarea,2024-11-17 22:28:20.000,2024-11-17 22:28:20.000,0 days 00:00:00,0.0
630,bathroom,2024-11-17 22:28:34.000,2024-11-17 22:28:34.000,0 days 00:00:00,0.0
631,livingroombedarea,2024-11-17 22:28:40.000,2024-11-17 22:28:40.000,0 days 00:00:00,0.0
632,bathroom,2024-11-17 22:29:09.000,2024-11-17 22:29:09.000,0 days 00:00:00,0.0
633,livingroombedarea,2024-11-17 22:29:31.000,2024-11-17 22:29:31.000,0 days 00:00:00,0.0
634,bathroom,2024-11-17 22:29:36.000,2024-11-17 22:29:45.000,0 days 00:00:09,9.0
635,livingroombedarea,2024-11-17 22:29:48.000,2024-11-17 22:29:57.000,0 days 00:00:09,9.0
636,bathroom,2024-11-17 22:30:03.000,2024-11-17 22:30:03.000,0 days 00:00:00,0.0
637,livingroombedarea,2024-11-17 22:30:10.000,2024-11-17 22:30:10.000,0 days 00:00:00,0.0
638,livingroomdoor,2024-11-17 22:30:43.000,2024-11-17 22:30:43.000,0 days 00:00:00,0.0
639,livingroombedarea,2024-11-17 22:31:18.000,2024-11-17 22:37:32.000,0 days 00:06:14,374.0
640,livingroomdoor,2024-11-18 06:47:34.000,2024-11-18 06:47:34.000,0 days 00:00:00,0.0
641,bathroom,2024-11-18 06:47:48.000,2024-11-18 06:49:17.000,0 days 00:01:29,89.0
642,livingroomdoor,2024-11-18 06:49:25.000,2024-11-18 06:49:25.000,0 days 00:00:00,0.0
643,bathroom,2024-11-18 06:49:54.000,2024-11-18 06:55:03.000,0 days 00:05:09,309.0
644,livingroomdoor,2024-11-18 06:58:09.000,2024-11-18 06:58:09.000,0 days 00:00:00,0.0
645,bathroom,2024-11-18 06:58:45.000,2024-11-18 07:02:59.000,0 days 00:04:14,254.0
646,livingroomdoor,2024-11-18 07:07:19.000,2024-11-18 07:14:38.000,0 days 00:07:19,439.0
647,livingroombedarea,2024-11-18 07:14:57.000,2024-11-18 07:14:57.000,0 days 00:00:00,0.0
648,bathroom,2024-11-18 19:26:39.000,2024-11-18 19:28:34.000,0 days 00:01:55,115.0
649,livingroomdoor,2024-11-18 20:34:06.000,2024-11-18 20:34:06.000,0 days 00:00:00,0.0
650,bathroom,2024-11-18 20:51:08.000,2024-11-18 21:10:46.000,0 days 00:19:38,1178.0
651,livingroomdoor,2024-11-18 21:11:04.000,2024-11-18 21:11:04.000,0 days 00:00:00,0.0
652,bathroom,2024-11-18 21:12:57.000,2024-11-18 21:21:10.000,0 days 00:08:13,493.0
653,livingroomdoor,2024-11-18 21:21:28.000,2024-11-18 21:21:28.000,0 days 00:00:00,0.0
654,bathroom,2024-11-18 21:22:27.000,2024-11-18 21:41:06.000,0 days 00:18:39,1119.0
655,livingroomdoor,2024-11-18 21:41:48.000,2024-11-18 21:41:48.000,0 days 00:00:00,0.0
656,bathroom,2024-11-18 21:42:09.000,2024-11-18 21:44:26.000,0 days 00:02:17,137.0
657,livingroombedarea,2024-11-18 21:44:58.000,2024-11-18 21:44:58.000,0 days 00:00:00,0.0
658,livingroomdoor,2024-11-18 21:45:17.000,2024-11-18 21:45:17.000,0 days 00:00:00,0.0
659,bathroom,2024-11-18 21:45:34.000,2024-11-18 21:46:28.000,0 days 00:00:54,54.0
660,livingroombedarea,2024-11-18 22:03:12.000,2024-11-18 22:17:41.000,0 days 00:14:29,869.0
661,livingroomdoor,2024-11-19 06:36:31.000,2024-11-19 06:36:31.000,0 days 00:00:00,0.0
662,bathroom,2024-11-19 06:36:44.000,2024-11-19 06:47:05.000,0 days 00:10:21,621.0
663,livingroomdoor,2024-11-19 06:47:27.000,2024-11-19 06:47:27.000,0 days 00:00:00,0.0
664,bathroom,2024-11-19 06:48:00.000,2024-11-19 07:53:25.000,0 days 01:05:25,3925.0
665,livingroomdoor,2024-11-19 08:01:45.000,2024-11-19 09:01:53.000,0 days 01:00:08,3608.0
666,bathroom,2024-11-19 09:02:28.000,2024-11-19 09:04:13.000,0 days 00:01:45,105.0
667,livingroombedarea,2024-11-19 09:08:54.000,2024-11-19 09:08:54.000,0 days 00:00:00,0.0
668,livingroomdoor,2024-11-19 09:10:49.000,2024-11-19 12:56:09.000,0 days 03:45:20,13520.0
669,kitchen,2024-11-19 17:10:26.799,2024-11-19 18:44:54.523,0 days 01:34:27.724000,5667.724
670,livingroombedarea,2024-11-19 18:45:37.000,2024-11-19 18:45:37.000,0 days 00:00:00,0.0
671,kitchen,2024-11-19 18:46:42.338,2024-11-19 18:48:12.665,0 days 00:01:30.327000,90.327
672,livingroomdoor,2024-11-19 18:48:53.000,2024-11-19 18:48:53.000,0 days 00:00:00,0.0
673,kitchen,2024-11-19 18:50:34.310,2024-11-20 01:35:24.797,0 days 06:44:50.487000,24290.487
674,livingroombedarea,2024-11-20 01:47:00.489,2024-11-20 02:23:57.996,0 days 00:36:57.507000,2217.507
675,kitchen,2024-11-20 02:28:16.675,2024-11-20 08:43:25.489,0 days 06:15:08.814000,22508.814
676,bathroom,2024-11-20 09:53:18.109,2024-11-20 09:53:18.109,0 days 00:00:00,0.0
677,livingroombedarea,2024-11-20 10:17:09.563,2024-11-20 21:41:17.408,0 days 11:24:07.845000,41047.845
678,kitchen,2024-11-20 22:13:54.240,2024-11-21 00:32:07.153,0 days 02:18:12.913000,8292.913
679,livingroombedarea,2024-11-21 00:59:16.319,2024-11-21 00:59:16.319,0 days 00:00:00,0.0
680,kitchen,2024-11-21 02:50:16.250,2024-11-21 07:01:32.415,0 days 04:11:16.165000,15076.165
681,livingroombedarea,2024-11-21 09:03:39.394,2024-11-21 15:18:02.984,0 days 06:14:23.590000,22463.59
682,kitchen,2024-11-21 17:08:48.155,2024-11-21 18:19:52.962,0 days 01:11:04.807000,4264.807
683,livingroombedarea,2024-11-21 18:31:19.969,2024-11-21 18:34:47.829,0 days 00:03:27.860000,207.86
684,kitchen,2024-11-21 18:40:48.871,2024-11-21 18:52:34.137,0 days 00:11:45.266000,705.266
685,bathroom,2024-11-21 18:58:21.270,2024-11-21 18:58:21.270,0 days 00:00:00,0.0
686,livingroombedarea,2024-11-21 21:24:42.967,2024-11-21 21:36:20.694,0 days 00:11:37.727000,697.727
687,kitchen,2024-11-21 22:50:04.193,2024-11-22 02:55:28.908,0 days 04:05:24.715000,14724.715
688,livingroombedarea,2024-11-22 03:52:40.278,2024-11-22 04:30:14.087,0 days 00:37:33.809000,2253.809
689,bathroom,2024-11-22 08:28:38.224,2024-11-22 12:20:39.478,0 days 03:52:01.254000,13921.254
690,kitchen,2024-11-22 14:14:52.088,2024-11-22 19:36:03.029,0 days 05:21:10.941000,19270.941
691,livingroombedarea,2024-11-22 19:36:13.902,2024-11-22 19:36:41.381,0 days 00:00:27.479000,27.479
692,livingroomdoor,2024-11-22 19:36:52.000,2024-11-22 19:36:52.000,0 days 00:00:00,0.0
693,kitchen,2024-11-22 19:36:54.404,2024-11-22 19:39:30.877,0 days 00:02:36.473000,156.473
694,bathroom,2024-11-22 19:39:32.858,2024-11-22 19:39:32.858,0 days 00:00:00,0.0
695,kitchen,2024-11-22 19:39:39.640,2024-11-22 19:39:39.640,0 days 00:00:00,0.0
696,bathroom,2024-11-22 19:39:39.903,2024-11-22 19:39:39.903,0 days 00:00:00,0.0
697,kitchen,2024-11-22 19:39:44.286,2024-11-22 19:39:49.429,0 days 00:00:05.143000,5.143
698,bathroom,2024-11-22 19:39:59.390,2024-11-22 19:39:59.390,0 days 00:00:00,0.0
699,kitchen,2024-11-22 19:40:07.903,2024-11-22 19:40:07.903,0 days 00:00:00,0.0
700,bathroom,2024-11-22 19:40:49.689,2024-11-22 19:40:54.754,0 days 00:00:05.065000,5.065
701,kitchen,2024-11-22 19:41:29.642,2024-11-22 19:41:55.706,0 days 00:00:26.064000,26.064
702,bathroom,2024-11-22 19:41:57.514,2024-11-22 19:43:17.394,0 days 00:01:19.880000,79.88
703,kitchen,2024-11-22 19:43:31.733,2024-11-22 19:45:37.063,0 days 00:02:05.330000,125.33
704,bathroom,2024-11-22 19:46:56.234,2024-11-22 19:46:56.234,0 days 00:00:00,0.0
705,kitchen,2024-11-22 19:46:58.585,2024-11-22 19:46:58.585,0 days 00:00:00,0.0
706,bathroom,2024-11-22 19:47:04.917,2024-11-22 19:47:04.917,0 days 00:00:00,0.0
707,kitchen,2024-11-22 19:47:07.799,2024-11-22 19:47:07.799,0 days 00:00:00,0.0
708,bathroom,2024-11-22 19:47:28.650,2024-11-22 19:47:28.650,0 days 00:00:00,0.0
709,kitchen,2024-11-22 19:47:54.697,2024-11-22 19:52:13.998,0 days 00:04:19.301000,259.301
710,bathroom,2024-11-22 19:52:22.092,2024-11-22 19:52:48.833,0 days 00:00:26.741000,26.741
711,kitchen,2024-11-22 19:53:42.780,2024-11-22 19:53:58.778,0 days 00:00:15.998000,15.998
712,bathroom,2024-11-22 20:00:07.155,2024-11-22 20:16:46.570,0 days 00:16:39.415000,999.415
713,kitchen,2024-11-22 21:52:46.427,2024-11-22 21:52:46.427,0 days 00:00:00,0.0
714,livingroombedarea,2024-11-22 22:02:56.317,2024-11-22 22:02:56.317,0 days 00:00:00,0.0
715,kitchen,2024-11-22 22:35:23.179,2024-11-23 00:01:14.333,0 days 01:25:51.154000,5151.154
716,bathroom,2024-11-23 00:01:43.630,2024-11-23 00:01:43.630,0 days 00:00:00,0.0
717,kitchen,2024-11-23 00:01:49.890,2024-11-23 00:01:56.863,0 days 00:00:06.973000,6.973
718,bathroom,2024-11-23 00:01:59.223,2024-11-23 00:01:59.223,0 days 00:00:00,0.0
719,livingroombedarea,2024-11-23 00:02:07.812,2024-11-23 00:02:07.812,0 days 00:00:00,0.0
720,bathroom,2024-11-23 00:02:07.815,2024-11-23 00:02:07.815,0 days 00:00:00,0.0
721,kitchen,2024-11-23 00:02:13.576,2024-11-23 00:02:13.576,0 days 00:00:00,0.0
722,bathroom,2024-11-23 00:02:47.259,2024-11-23 00:03:19.777,0 days 00:00:32.518000,32.518
723,kitchen,2024-11-23 00:03:49.782,2024-11-23 00:03:49.782,0 days 00:00:00,0.0
724,bathroom,2024-11-23 00:04:33.300,2024-11-23 00:04:56.631,0 days 00:00:23.331000,23.331
725,kitchen,2024-11-23 00:05:11.373,2024-11-23 00:05:11.373,0 days 00:00:00,0.0
726,bathroom,2024-11-23 00:05:15.208,2024-11-23 00:06:50.362,0 days 00:01:35.154000,95.154
727,kitchen,2024-11-23 00:08:31.885,2024-11-23 00:08:31.885,0 days 00:00:00,0.0
728,bathroom,2024-11-23 00:09:27.086,2024-11-23 00:09:45.135,0 days 00:00:18.049000,18.049
729,livingroombedarea,2024-11-23 00:10:00.078,2024-11-23 00:10:00.078,0 days 00:00:00,0.0
730,bathroom,2024-11-23 00:10:30.163,2024-11-23 00:11:29.853,0 days 00:00:59.690000,59.69
731,livingroombedarea,2024-11-23 00:11:32.580,2024-11-23 00:11:32.580,0 days 00:00:00,0.0
732,bathroom,2024-11-23 00:11:38.136,2024-11-23 00:11:44.945,0 days 00:00:06.809000,6.809
733,livingroombedarea,2024-11-23 00:11:56.471,2024-11-23 00:11:56.471,0 days 00:00:00,0.0
734,kitchen,2024-11-23 00:12:01.252,2024-11-23 00:12:01.252,0 days 00:00:00,0.0
735,livingroombedarea,2024-11-23 00:12:15.325,2024-11-23 00:14:30.923,0 days 00:02:15.598000,135.598
736,kitchen,2024-11-23 00:14:39.615,2024-11-23 00:14:39.615,0 days 00:00:00,0.0
737,livingroombedarea,2024-11-23 00:15:31.951,2024-11-23 00:15:31.951,0 days 00:00:00,0.0
738,bathroom,2024-11-23 00:15:59.673,2024-11-23 00:15:59.673,0 days 00:00:00,0.0
739,livingroombedarea,2024-11-23 00:16:04.919,2024-11-23 00:16:04.919,0 days 00:00:00,0.0
740,bathroom,2024-11-23 00:16:18.440,2024-11-23 00:16:18.440,0 days 00:00:00,0.0
741,livingroombedarea,2024-11-23 00:16:24.025,2024-11-23 00:16:30.121,0 days 00:00:06.096000,6.096
742,bathroom,2024-11-23 00:16:36.697,2024-11-23 00:17:05.325,0 days 00:00:28.628000,28.628
743,livingroombedarea,2024-11-23 00:17:06.698,2024-11-23 00:17:14.912,0 days 00:00:08.214000,8.214
744,livingroomdoor,2024-11-23 00:17:25.000,2024-11-23 00:17:25.000,0 days 00:00:00,0.0
745,livingroombedarea,2024-11-23 00:17:25.830,2024-11-23 00:17:25.830,0 days 00:00:00,0.0
746,bathroom,2024-11-23 00:17:33.252,2024-11-23 00:17:54.399,0 days 00:00:21.147000,21.147
747,livingroombedarea,2024-11-23 00:19:19.052,2024-11-23 00:19:19.052,0 days 00:00:00,0.0
748,kitchen,2024-11-23 00:20:08.711,2024-11-23 00:20:17.574,0 days 00:00:08.863000,8.863
749,livingroombedarea,2024-11-23 00:20:37.755,2024-11-23 00:20:37.755,0 days 00:00:00,0.0
750,kitchen,2024-11-23 00:20:51.171,2024-11-23 00:21:59.924,0 days 00:01:08.753000,68.753
751,livingroombedarea,2024-11-23 00:49:08.798,2024-11-23 09:44:21.108,0 days 08:55:12.310000,32112.31
752,kitchen,2024-11-23 09:48:23.694,2024-11-23 09:48:33.163,0 days 00:00:09.469000,9.469
753,bathroom,2024-11-23 09:50:25.053,2024-11-23 09:53:22.086,0 days 00:02:57.033000,177.033
754,livingroombedarea,2024-11-23 09:53:27.141,2024-11-23 09:53:27.141,0 days 00:00:00,0.0
755,bathroom,2024-11-23 09:53:34.324,2024-11-23 09:54:43.955,0 days 00:01:09.631000,69.631
756,livingroombedarea,2024-11-23 09:55:29.536,2024-11-23 09:55:29.536,0 days 00:00:00,0.0
757,kitchen,2024-11-23 09:57:53.600,2024-11-23 09:57:53.600,0 days 00:00:00,0.0
758,livingroombedarea,2024-11-23 09:58:28.368,2024-11-23 09:58:55.532,0 days 00:00:27.164000,27.164
759,kitchen,2024-11-23 09:59:48.942,2024-11-23 10:02:02.503,0 days 00:02:13.561000,133.561
760,bathroom,2024-11-23 10:02:20.123,2024-11-23 10:04:20.340,0 days 00:02:00.217000,120.217
761,kitchen,2024-11-23 10:04:23.194,2024-11-23 10:04:23.194,0 days 00:00:00,0.0
762,bathroom,2024-11-23 10:04:30.472,2024-11-23 10:04:30.472,0 days 00:00:00,0.0
763,kitchen,2024-11-23 10:04:38.819,2024-11-23 10:04:38.819,0 days 00:00:00,0.0
764,bathroom,2024-11-23 10:05:07.451,2024-11-23 10:05:25.465,0 days 00:00:18.014000,18.014
765,livingroomdoor,2024-11-23 10:06:23.000,2024-11-23 10:06:23.000,0 days 00:00:00,0.0
766,bathroom,2024-11-23 10:06:41.332,2024-11-23 10:15:06.380,0 days 00:08:25.048000,505.048
767,livingroomdoor,2024-11-23 10:15:22.000,2024-11-23 10:15:22.000,0 days 00:00:00,0.0
768,bathroom,2024-11-23 10:15:23.985,2024-11-23 10:17:17.564,0 days 00:01:53.579000,113.579
769,kitchen,2024-11-23 10:18:01.625,2024-11-23 10:18:28.383,0 days 00:00:26.758000,26.758
770,bathroom,2024-11-23 10:18:30.806,2024-11-23 10:18:30.806,0 days 00:00:00,0.0
771,kitchen,2024-11-23 10:18:35.669,2024-11-23 10:18:35.669,0 days 00:00:00,0.0
772,bathroom,2024-11-23 10:18:42.373,2024-11-23 10:20:34.019,0 days 00:01:51.646000,111.646
773,kitchen,2024-11-23 10:22:52.542,2024-11-23 10:22:52.542,0 days 00:00:00,0.0
774,bathroom,2024-11-23 10:22:55.549,2024-11-23 10:26:09.333,0 days 00:03:13.784000,193.784
775,kitchen,2024-11-23 10:26:09.339,2024-11-23 10:46:56.364,0 days 00:20:47.025000,1247.025
776,bathroom,2024-11-23 10:49:14.836,2024-11-23 10:50:30.088,0 days 00:01:15.252000,75.252
777,kitchen,2024-11-23 10:50:50.824,2024-11-23 10:50:50.824,0 days 00:00:00,0.0
778,bathroom,2024-11-23 10:50:53.221,2024-11-23 10:50:53.221,0 days 00:00:00,0.0
779,kitchen,2024-11-23 10:51:20.990,2024-11-23 11:09:35.082,0 days 00:18:14.092000,1094.092
780,bathroom,2024-11-23 11:12:13.769,2024-11-23 11:12:13.769,0 days 00:00:00,0.0
781,kitchen,2024-11-23 11:13:40.810,2024-11-23 11:15:20.766,0 days 00:01:39.956000,99.956
782,livingroombedarea,2024-11-23 11:16:55.844,2024-11-23 11:17:03.198,0 days 00:00:07.354000,7.354
783,kitchen,2024-11-23 11:20:08.709,2024-11-23 11:28:01.572,0 days 00:07:52.863000,472.863
784,bathroom,2024-11-23 11:29:32.007,2024-11-23 11:31:57.568,0 days 00:02:25.561000,145.561
785,livingroombedarea,2024-11-23 12:52:51.082,2024-11-23 12:52:51.082,0 days 00:00:00,0.0
786,kitchen,2024-11-23 15:20:33.415,2024-11-23 15:29:12.029,0 days 00:08:38.614000,518.614
787,bathroom,2024-11-23 15:29:19.306,2024-11-23 15:29:19.306,0 days 00:00:00,0.0
788,kitchen,2024-11-23 15:29:29.507,2024-11-23 15:29:29.507,0 days 00:00:00,0.0
789,bathroom,2024-11-23 15:29:39.247,2024-11-23 15:29:54.955,0 days 00:00:15.708000,15.708
790,kitchen,2024-11-23 15:30:00.807,2024-11-23 15:37:13.141,0 days 00:07:12.334000,432.334
791,bathroom,2024-11-23 15:37:14.217,2024-11-23 15:37:14.217,0 days 00:00:00,0.0
792,kitchen,2024-11-23 15:37:19.715,2024-11-23 15:52:13.490,0 days 00:14:53.775000,893.775
793,livingroomdoor,2024-11-23 15:52:27.000,2024-11-23 15:52:27.000,0 days 00:00:00,0.0
794,kitchen,2024-11-23 15:52:28.450,2024-11-23 15:55:41.333,0 days 00:03:12.883000,192.883
795,livingroomdoor,2024-11-23 15:56:42.000,2024-11-23 15:56:42.000,0 days 00:00:00,0.0
796,kitchen,2024-11-23 15:57:22.209,2024-11-23 15:59:22.186,0 days 00:01:59.977000,119.977
797,bathroom,2024-11-23 15:59:25.272,2024-11-23 15:59:25.272,0 days 00:00:00,0.0
798,kitchen,2024-11-23 15:59:27.282,2024-11-23 15:59:43.892,0 days 00:00:16.610000,16.61
799,bathroom,2024-11-23 15:59:44.339,2024-11-23 15:59:50.054,0 days 00:00:05.715000,5.715
800,kitchen,2024-11-23 16:00:12.927,2024-11-23 16:00:24.319,0 days 00:00:11.392000,11.392
801,livingroombedarea,2024-11-23 16:16:59.500,2024-11-23 16:16:59.500,0 days 00:00:00,0.0
802,kitchen,2024-11-23 16:22:09.820,2024-11-23 16:22:48.242,0 days 00:00:38.422000,38.422
803,bathroom,2024-11-23 16:31:00.189,2024-11-23 16:31:00.189,0 days 00:00:00,0.0
804,livingroombedarea,2024-11-23 16:52:17.872,2024-11-23 17:12:11.022,0 days 00:19:53.150000,1193.15
805,kitchen,2024-11-23 17:13:28.664,2024-11-23 17:23:33.192,0 days 00:10:04.528000,604.528
806,bathroom,2024-11-23 17:24:45.436,2024-11-23 22:24:04.936,0 days 04:59:19.500000,17959.5
807,kitchen,2024-11-23 22:24:12.911,2024-11-23 22:24:12.911,0 days 00:00:00,0.0
808,bathroom,2024-11-23 22:24:16.911,2024-11-23 22:24:16.911,0 days 00:00:00,0.0
809,kitchen,2024-11-23 22:24:24.957,2024-11-23 22:24:24.957,0 days 00:00:00,0.0
810,bathroom,2024-11-23 22:24:32.668,2024-11-23 22:24:32.668,0 days 00:00:00,0.0
811,kitchen,2024-11-23 22:24:34.404,2024-11-23 22:33:49.107,0 days 00:09:14.703000,554.703
812,bathroom,2024-11-23 22:38:10.770,2024-11-23 22:39:01.146,0 days 00:00:50.376000,50.376
813,kitchen,2024-11-23 22:39:38.368,2024-11-23 22:40:01.005,0 days 00:00:22.637000,22.637
814,bathroom,2024-11-23 22:40:04.116,2024-11-23 22:42:42.995,0 days 00:02:38.879000,158.879
815,kitchen,2024-11-23 22:42:44.436,2024-11-23 22:42:44.436,0 days 00:00:00,0.0
816,bathroom,2024-11-23 22:42:48.968,2024-11-23 22:42:48.968,0 days 00:00:00,0.0
817,kitchen,2024-11-23 22:43:00.035,2024-11-23 22:43:00.035,0 days 00:00:00,0.0
818,bathroom,2024-11-23 22:43:10.351,2024-11-23 22:52:48.391,0 days 00:09:38.040000,578.04
819,kitchen,2024-11-23 22:52:52.409,2024-11-23 22:52:52.409,0 days 00:00:00,0.0
820,bathroom,2024-11-23 22:53:10.739,2024-11-23 22:53:10.739,0 days 00:00:00,0.0
821,kitchen,2024-11-23 22:53:23.432,2024-11-23 22:53:34.828,0 days 00:00:11.396000,11.396
822,bathroom,2024-11-23 22:53:41.425,2024-11-23 22:53:41.425,0 days 00:00:00,0.0
823,kitchen,2024-11-23 22:53:51.018,2024-11-23 22:53:51.018,0 days 00:00:00,0.0
824,bathroom,2024-11-23 22:54:03.564,2024-11-23 22:59:50.467,0 days 00:05:46.903000,346.903
825,livingroombedarea,2024-11-23 23:10:48.633,2024-11-23 23:11:04.318,0 days 00:00:15.685000,15.685
826,bathroom,2024-11-23 23:13:07.274,2024-11-23 23:13:39.784,0 days 00:00:32.510000,32.51
827,livingroombedarea,2024-11-24 00:14:56.818,2024-11-24 06:25:33.574,0 days 06:10:36.756000,22236.756
828,kitchen,2024-11-24 06:46:02.731,2024-11-24 06:46:02.731,0 days 00:00:00,0.0
829,livingroombedarea,2024-11-24 06:47:05.143,2024-11-24 06:51:38.065,0 days 00:04:32.922000,272.922
830,bathroom,2024-11-24 06:51:38.659,2024-11-24 06:51:49.267,0 days 00:00:10.608000,10.608
831,livingroombedarea,2024-11-24 06:51:59.515,2024-11-24 06:51:59.515,0 days 00:00:00,0.0
832,bathroom,2024-11-24 06:52:27.107,2024-11-24 06:58:25.759,0 days 00:05:58.652000,358.652
833,kitchen,2024-11-24 06:58:35.428,2024-11-24 06:58:35.428,0 days 00:00:00,0.0
834,bathroom,2024-11-24 06:58:36.367,2024-11-24 06:59:02.737,0 days 00:00:26.370000,26.37
835,kitchen,2024-11-24 06:59:04.346,2024-11-24 06:59:04.346,0 days 00:00:00,0.0
836,bathroom,2024-11-24 06:59:52.118,2024-11-24 06:59:58.388,0 days 00:00:06.270000,6.27
837,kitchen,2024-11-24 07:00:03.461,2024-11-24 07:00:10.275,0 days 00:00:06.814000,6.814
838,bathroom,2024-11-24 07:00:11.280,2024-11-24 07:00:11.280,0 days 00:00:00,0.0
839,kitchen,2024-11-24 07:00:24.797,2024-11-24 07:00:46.362,0 days 00:00:21.565000,21.565
840,bathroom,2024-11-24 07:02:08.997,2024-11-24 07:02:08.997,0 days 00:00:00,0.0
841,kitchen,2024-11-24 07:02:15.762,2024-11-24 07:02:15.762,0 days 00:00:00,0.0
842,bathroom,2024-11-24 07:02:20.392,2024-11-24 07:02:20.392,0 days 00:00:00,0.0
843,kitchen,2024-11-24 07:02:22.031,2024-11-24 07:02:31.220,0 days 00:00:09.189000,9.189
844,bathroom,2024-11-24 07:02:32.184,2024-11-24 07:02:32.184,0 days 00:00:00,0.0
845,kitchen,2024-11-24 07:02:37.725,2024-11-24 07:02:38.799,0 days 00:00:01.074000,1.074
846,bathroom,2024-11-24 07:02:45.967,2024-11-24 07:02:45.967,0 days 00:00:00,0.0
847,kitchen,2024-11-24 07:02:53.669,2024-11-24 07:02:53.669,0 days 00:00:00,0.0
848,bathroom,2024-11-24 07:03:02.985,2024-11-24 07:03:02.985,0 days 00:00:00,0.0
849,kitchen,2024-11-24 07:03:09.050,2024-11-24 07:03:09.050,0 days 00:00:00,0.0
850,bathroom,2024-11-24 07:03:17.369,2024-11-24 07:03:17.369,0 days 00:00:00,0.0
851,kitchen,2024-11-24 07:03:18.228,2024-11-24 07:03:18.228,0 days 00:00:00,0.0
852,bathroom,2024-11-24 07:03:38.473,2024-11-24 07:04:38.858,0 days 00:01:00.385000,60.385
853,kitchen,2024-11-24 07:05:03.222,2024-11-24 07:05:03.222,0 days 00:00:00,0.0
854,bathroom,2024-11-24 07:05:44.392,2024-11-24 07:05:44.392,0 days 00:00:00,0.0
855,kitchen,2024-11-24 07:05:56.718,2024-11-24 07:06:28.132,0 days 00:00:31.414000,31.414
856,bathroom,2024-11-24 07:06:37.544,2024-11-24 07:06:57.888,0 days 00:00:20.344000,20.344
857,kitchen,2024-11-24 07:07:06.052,2024-11-24 07:07:06.052,0 days 00:00:00,0.0
858,bathroom,2024-11-24 07:07:14.503,2024-11-24 07:07:14.503,0 days 00:00:00,0.0
859,kitchen,2024-11-24 07:07:14.717,2024-11-24 07:07:14.717,0 days 00:00:00,0.0
860,bathroom,2024-11-24 07:07:16.041,2024-11-24 07:07:21.748,0 days 00:00:05.707000,5.707
861,kitchen,2024-11-24 07:07:23.212,2024-11-24 07:07:23.212,0 days 00:00:00,0.0
862,bathroom,2024-11-24 07:07:28.197,2024-11-24 07:07:28.197,0 days 00:00:00,0.0
863,kitchen,2024-11-24 07:07:32.980,2024-11-24 07:07:32.980,0 days 00:00:00,0.0
864,bathroom,2024-11-24 07:07:36.071,2024-11-24 07:07:36.071,0 days 00:00:00,0.0
865,kitchen,2024-11-24 07:07:45.918,2024-11-24 07:07:45.918,0 days 00:00:00,0.0
866,bathroom,2024-11-24 07:07:52.949,2024-11-24 07:07:52.949,0 days 00:00:00,0.0
867,kitchen,2024-11-24 07:07:59.899,2024-11-24 07:08:10.521,0 days 00:00:10.622000,10.622
868,bathroom,2024-11-24 07:08:12.724,2024-11-24 07:08:16.032,0 days 00:00:03.308000,3.308
869,kitchen,2024-11-24 07:08:22.459,2024-11-24 07:08:29.243,0 days 00:00:06.784000,6.784
870,bathroom,2024-11-24 07:08:40.457,2024-11-24 07:08:40.457,0 days 00:00:00,0.0
